transaction_id,customer_id,transaction_date,amount
6167,1129,2023-03-01,50
6168,1129,2023-04-01,50
6169,1130,2020-07-01,50
6170,1130,2020-08-01,50
6171,1130,2020-09-01,50
6172,1130,2020-10-01,50
6173,1130,2020-11-01,50
6174,1130,2020-12-01,50
6175,1130,2021-01-01,50
6176,1130,2021-02-01,50
6177,1130,2021-03-01,50
6178,1130,2021-04-01,50
6179,1130,2021-05-01,50
6180,1130,2021-06-01,50
6181,1130,2021-07-01,50
6182,1130,2021-08-01,50
6183,1130,2021-09-01,50
6184,1130,2021-10-01,50
6185,1130,2021-11-01,50
6186,1130,2021-12-01,50
6187,1130,2022-01-01,50
6188,1130,2022-02-01,50
6189,1130,2022-03-01,50
6190,1130,2022-04-01,50
6191,1130,2022-05-01,50
6192,1130,2022-06-01,50
6193,1130,2022-07-01,50
6194,1130,2022-08-01,50
6195,1130,2022-09-01,50
6196,1130,2022-10-01,50
6197,1130,2022-11-01,50
6198,1130,2022-12-01,50
6199,1130,2023-01-01,50
6200,1130,2023-02-01,50
6201,1130,2023-03-01,50
6202,1130,2023-04-01,50
6203,1130,2023-05-01,50
6204,1130,2023-06-01,50
6205,1130,2023-07-01,50
6206,1130,2023-08-01,50
6207,1130,2023-09-01,50
6208,1130,2023-10-01,50
6209,1130,2023-11-01,50
6210,1130,2023-12-01,50
6211,1130,2024-01-01,50
6212,1130,2024-02-01,50
6213,1130,2024-03-01,50
6214,1130,2024-04-01,50
6215,1130,2024-05-01,50
6216,1130,2024-06-01,50
6217,1130,2024-07-01,50
6218,1130,2024-08-01,50
6219,1130,2024-09-01,50
6220,1130,2024-10-01,50
6221,1130,2024-11-01,50
6222,1130,2024-12-01,50
6223,1130,2025-01-01,50
6224,1131,2020-04-01,30
6225,1131,2020-05-01,30
6226,1131,2020-06-01,30
6227,1131,2020-07-01,30
6228,1131,2020-08-01,30
6229,1131,2020-09-01,30
6230,1131,2020-10-01,30
6231,1131,2020-11-01,30
6232,1131,2020-12-01,30
6233,1131,2021-01-01,30
6234,1131,2021-02-01,30
6235,1131,2021-03-01,30
6236,1131,2021-04-01,30
6237,1131,2021-05-01,30
6238,1131,2021-06-01,30
6239,1131,2021-07-01,30
6240,1131,2021-08-01,30
6241,1131,2021-09-01,30
6242,1131,2021-10-01,30
6243,1131,2021-11-01,30
6244,1131,2021-12-01,30
6245,1131,2022-01-01,30
6246,1131,2022-02-01,30
6247,1131,2022-03-01,30
6248,1131,2022-04-01,30
6249,1131,2022-05-01,30
6250,1131,2022-06-01,30
6251,1131,2022-07-01,30
6252,1131,2022-08-01,30
6253,1131,2022-09-01,30
6254,1131,2022-10-01,30
6255,1131,2022-11-01,30
6256,1131,2022-12-01,30
6257,1131,2023-01-01,30
6258,1131,2023-02-01,30
6259,1131,2023-03-01,30
6260,1131,2023-04-01,30
6261,1131,2023-05-01,30
6262,1131,2023-06-01,30
6263,1131,2023-07-01,30
6264,1131,2023-08-01,30
6265,1131,2023-09-01,30
6266,1131,2023-10-01,30
6267,1131,2023-11-01,30
6268,1131,2023-12-01,30
6269,1131,2024-01-01,30
6270,1131,2024-02-01,30
6271,1131,2024-03-01,30
6272,1131,2024-04-01,30
6273,1131,2024-05-01,30
6274,1131,2024-06-01,30
6275,1131,2024-07-01,30
6276,1131,2024-08-01,30
6277,1131,2024-09-01,30
6278,1131,2024-10-01,30
6279,1131,2024-11-01,30
6280,1131,2024-12-01,30
6281,1131,2025-01-01,30
6282,1132,2022-10-01,20
6283,1132,2022-11-01,20
6284,1132,2022-12-01,20
6285,1132,2023-01-01,20
6286,1132,2023-02-01,20
6287,1133,2024-04-01,50
6288,1133,2024-05-01,50
6289,1133,2024-06-01,50
6290,1133,2024-07-01,50
6291,1133,2024-08-01,50
6292,1133,2024-09-01,50
6293,1133,2024-10-01,50
6294,1133,2024-11-01,50
6295,1133,2024-12-01,50
6296,1133,2025-01-01,50
6297,1134,2021-04-01,20
6298,1134,2021-05-01,20
6299,1134,2021-06-01,20
6300,1134,2021-07-01,20
6301,1134,2021-08-01,20
6302,1134,2021-09-01,20
6303,1134,2021-10-01,20
6304,1134,2021-11-01,20
6305,1134,2021-12-01,20
6306,1134,2022-01-01,20
6307,1134,2022-02-01,20
6308,1134,2022-03-01,20
6309,1134,2022-04-01,20
6310,1134,2022-05-01,20
6311,1134,2022-06-01,20
6312,1134,2022-07-01,20
6313,1134,2022-08-01,20
6314,1134,2022-09-01,20
6315,1134,2022-10-01,20
6316,1134,2022-11-01,20
6317,1134,2022-12-01,20
6318,1134,2023-01-01,20
6319,1134,2023-02-01,20
6320,1134,2023-03-01,20
6321,1134,2023-04-01,20
6322,1134,2023-05-01,20
6323,1134,2023-06-01,20
6324,1134,2023-07-01,20
6325,1134,2023-08-01,20
6326,1134,2023-09-01,20
6327,1134,2023-10-01,20
6328,1134,2023-11-01,20
6329,1134,2023-12-01,20
6330,1134,2024-01-01,20
6331,1134,2024-02-01,20
6332,1134,2024-03-01,20
6333,1134,2024-04-01,20
6334,1134,2024-05-01,20
6335,1134,2024-06-01,20
6336,1134,2024-07-01,20
6337,1134,2024-08-01,20
6338,1134,2024-09-01,20
6339,1134,2024-10-01,20
6340,1134,2024-11-01,20
6341,1134,2024-12-01,20
6342,1134,2025-01-01,20
6343,1135,2024-11-01,50
6344,1135,2024-12-01,50
6345,1135,2025-01-01,50
6346,1136,2021-09-01,30
6347,1136,2021-10-01,30
6348,1136,2021-11-01,30
6349,1136,2021-12-01,30
6350,1136,2022-01-01,30
6351,1136,2022-02-01,30
6352,1136,2022-03-01,30
6353,1137,2024-08-01,20
6354,1137,2024-09-01,20
6355,1137,2024-10-01,20
6356,1137,2024-11-01,20
6357,1137,2024-12-01,20
6358,1137,2025-01-01,20
6359,1138,2021-06-01,20
6360,1138,2021-07-01,20
6361,1138,2021-08-01,20
6362,1138,2021-09-01,20
6363,1138,2021-10-01,20
6364,1138,2021-11-01,20
6365,1138,2021-12-01,20
6366,1138,2022-01-01,20
6367,1138,2022-02-01,20
6368,1138,2022-03-01,20
6369,1138,2022-04-01,20
6370,1138,2022-05-01,20
6371,1138,2022-06-01,20
6372,1138,2022-07-01,20
6373,1138,2022-08-01,20
6374,1138,2022-09-01,20
6375,1138,2022-10-01,20
6376,1138,2022-11-01,20
6377,1138,2022-12-01,20
6378,1138,2023-01-01,20
6379,1138,2023-02-01,20
6380,1138,2023-03-01,20
6381,1138,2023-04-01,20
6382,1138,2023-05-01,20
6383,1138,2023-06-01,20
6384,1138,2023-07-01,20
6385,1138,2023-08-01,20
6386,1138,2023-09-01,20
6387,1138,2023-10-01,20
6388,1138,2023-11-01,20
6389,1138,2023-12-01,20
6390,1138,2024-01-01,20
6391,1138,2024-02-01,20
6392,1138,2024-03-01,20
6393,1138,2024-04-01,20
6394,1138,2024-05-01,20
6395,1138,2024-06-01,20
6396,1138,2024-07-01,20
6397,1138,2024-08-01,20
6398,1138,2024-09-01,20
6399,1138,2024-10-01,20
6400,1138,2024-11-01,20
6401,1138,2024-12-01,20
6402,1138,2025-01-01,20
6403,1139,2023-05-01,20
6404,1139,2023-06-01,20
6405,1139,2023-07-01,20
6406,1139,2023-08-01,20
6407,1139,2023-09-01,20
6408,1139,2023-10-01,20
6409,1139,2023-11-01,20
6410,1139,2023-12-01,20
6411,1139,2024-01-01,20
6412,1139,2024-02-01,20
6413,1139,2024-03-01,20
6414,1139,2024-04-01,20
6415,1139,2024-05-01,20
6416,1139,2024-06-01,20
6417,1139,2024-07-01,20
6418,1139,2024-08-01,20
6419,1139,2024-09-01,20
6420,1139,2024-10-01,20
6421,1139,2024-11-01,20
6422,1139,2024-12-01,20
6423,1139,2025-01-01,20
6424,1140,2021-02-01,20
6425,1140,2021-03-01,20
6426,1140,2021-04-01,20
6427,1140,2021-05-01,20
6428,1140,2021-06-01,20
6429,1140,2021-07-01,20
6430,1140,2021-08-01,20
6431,1140,2021-09-01,20
6432,1140,2021-10-01,20
6433,1140,2021-11-01,20
6434,1140,2021-12-01,20
6435,1140,2022-01-01,20
6436,1140,2022-02-01,20
6437,1140,2022-03-01,20
6438,1140,2022-04-01,20
6439,1140,2022-05-01,20
6440,1140,2022-06-01,20
6441,1140,2022-07-01,20
6442,1140,2022-08-01,20
6443,1140,2022-09-01,20
6444,1140,2022-10-01,20
6445,1140,2022-11-01,20
6446,1140,2022-12-01,20
6447,1140,2023-01-01,20
6448,1140,2023-02-01,20
6449,1140,2023-03-01,20
6450,1140,2023-04-01,20
6451,1140,2023-05-01,20
6452,1140,2023-06-01,20
6453,1140,2023-07-01,20
6454,1140,2023-08-01,20
6455,1140,2023-09-01,20
6456,1140,2023-10-01,20
6457,1140,2023-11-01,20
6458,1140,2023-12-01,20
6459,1140,2024-01-01,20
6460,1140,2024-02-01,20
6461,1140,2024-03-01,20
6462,1140,2024-04-01,20
6463,1140,2024-05-01,20
6464,1140,2024-06-01,20
6465,1140,2024-07-01,20
6466,1140,2024-08-01,20
6467,1140,2024-09-01,20
6468,1140,2024-10-01,20
6469,1140,2024-11-01,20
6470,1140,2024-12-01,20
6471,1140,2025-01-01,20
6472,1141,2024-06-01,30
6473,1141,2024-07-01,30
6474,1141,2024-08-01,30
6475,1141,2024-09-01,30
6476,1141,2024-10-01,30
6477,1141,2024-11-01,30
6478,1141,2024-12-01,30
6479,1141,2025-01-01,30
6480,1142,2024-11-01,20
6481,1142,2024-12-01,20
6482,1142,2025-01-01,20
6483,1143,2021-03-01,50
6484,1143,2021-04-01,50
6485,1143,2021-05-01,50
6486,1143,2021-06-01,50
6487,1143,2021-07-01,50
6488,1143,2021-08-01,50
6489,1143,2021-09-01,50
6490,1143,2021-10-01,50
6491,1143,2021-11-01,50
6492,1143,2021-12-01,50
6493,1143,2022-01-01,50
6494,1143,2022-02-01,50
6495,1143,2022-03-01,50
6496,1143,2022-04-01,50
6497,1143,2022-05-01,50
6498,1143,2022-06-01,50
6499,1143,2022-07-01,50
6500,1143,2022-08-01,50
6501,1143,2022-09-01,50
6502,1143,2022-10-01,50
6503,1143,2022-11-01,50
6504,1143,2022-12-01,50
6505,1143,2023-01-01,50
6506,1143,2023-02-01,50
6507,1143,2023-03-01,50
6508,1143,2023-04-01,50
6509,1143,2023-05-01,50
6510,1143,2023-06-01,50
6511,1143,2023-07-01,50
6512,1143,2023-08-01,50
6513,1143,2023-09-01,50
6514,1143,2023-10-01,50
6515,1143,2023-11-01,50
6516,1143,2023-12-01,50
6517,1143,2024-01-01,50
6518,1143,2024-02-01,50
6519,1143,2024-03-01,50
6520,1143,2024-04-01,50
6521,1143,2024-05-01,50
6522,1143,2024-06-01,50
6523,1143,2024-07-01,50
6524,1143,2024-08-01,50
6525,1143,2024-09-01,50
6526,1143,2024-10-01,50
6527,1143,2024-11-01,50
6528,1143,2024-12-01,50
6529,1143,2025-01-01,50
6530,1144,2020-10-01,20
6531,1144,2020-11-01,20
6532,1144,2020-12-01,20
6533,1144,2021-01-01,20
6534,1144,2021-02-01,20
6535,1144,2021-03-01,20
6536,1144,2021-04-01,20
6537,1144,2021-05-01,20
6538,1144,2021-06-01,20
6539,1145,2022-02-01,30
6540,1145,2022-03-01,30
6541,1145,2022-04-01,30
6542,1145,2022-05-01,30
6543,1145,2022-06-01,30
6544,1145,2022-07-01,30
6545,1145,2022-08-01,30
6546,1145,2022-09-01,30
6547,1145,2022-10-01,30
6548,1145,2022-11-01,30
6549,1145,2022-12-01,30
6550,1145,2023-01-01,30
6551,1145,2023-02-01,30
6552,1145,2023-03-01,30
6553,1145,2023-04-01,30
6554,1145,2023-05-01,30
6555,1145,2023-06-01,30
6556,1145,2023-07-01,30
6557,1145,2023-08-01,30
6558,1145,2023-09-01,30
6559,1145,2023-10-01,30
6560,1145,2023-11-01,30
6561,1145,2023-12-01,30
6562,1146,2024-07-01,20
6563,1146,2024-08-01,20
6564,1146,2024-09-01,20
6565,1146,2024-10-01,20
6566,1146,2024-11-01,20
6567,1146,2024-12-01,20
6568,1146,2025-01-01,20
6569,1147,2021-11-01,30
6570,1147,2021-12-01,30
6571,1147,2022-01-01,30
6572,1147,2022-02-01,30
6573,1147,2022-03-01,30
6574,1147,2022-04-01,30
6575,1147,2022-05-01,30
6576,1147,2022-06-01,30
6577,1147,2022-07-01,30
6578,1147,2022-08-01,30
6579,1147,2022-09-01,30
6580,1147,2022-10-01,30
6581,1147,2022-11-01,30
6582,1147,2022-12-01,30
6583,1147,2023-01-01,30
6584,1147,2023-02-01,30
6585,1147,2023-03-01,30
6586,1147,2023-04-01,30
6587,1147,2023-05-01,30
6588,1147,2023-06-01,30
6589,1147,2023-07-01,30
6590,1147,2023-08-01,30
6591,1147,2023-09-01,30
6592,1147,2023-10-01,30
6593,1147,2023-11-01,30
6594,1147,2023-12-01,30
6595,1147,2024-01-01,30
6596,1147,2024-02-01,30
6597,1147,2024-03-01,30
6598,1147,2024-04-01,30
6599,1147,2024-05-01,30
6600,1147,2024-06-01,30
6601,1147,2024-07-01,30
6602,1147,2024-08-01,30
6603,1147,2024-09-01,30
6604,1147,2024-10-01,30
6605,1147,2024-11-01,30
6606,1147,2024-12-01,30
6607,1147,2025-01-01,30
6608,1148,2021-11-01,30
6609,1148,2021-12-01,30
6610,1148,2022-01-01,30
6611,1148,2022-02-01,30
6612,1148,2022-03-01,30
6613,1148,2022-04-01,30
6614,1148,2022-05-01,30
6615,1148,2022-06-01,30
6616,1148,2022-07-01,30
6617,1148,2022-08-01,30
6618,1148,2022-09-01,30
6619,1148,2022-10-01,30
6620,1148,2022-11-01,30
6621,1148,2022-12-01,30
6622,1148,2023-01-01,30
6623,1148,2023-02-01,30
6624,1148,2023-03-01,30
6625,1148,2023-04-01,30
6626,1148,2023-05-01,30
6627,1148,2023-06-01,30
6628,1148,2023-07-01,30
6629,1148,2023-08-01,30
6630,1148,2023-09-01,30
6631,1148,2023-10-01,30
6632,1148,2023-11-01,30
6633,1148,2023-12-01,30
6634,1148,2024-01-01,30
6635,1148,2024-02-01,30
6636,1148,2024-03-01,30
6637,1148,2024-04-01,30
6638,1148,2024-05-01,30
6639,1148,2024-06-01,30
6640,1148,2024-07-01,30
6641,1148,2024-08-01,30
6642,1148,2024-09-01,30
6643,1148,2024-10-01,30
6644,1148,2024-11-01,30
6645,1148,2024-12-01,30
6646,1148,2025-01-01,30
6647,1149,2024-03-01,30
6648,1149,2024-04-01,30
6649,1149,2024-05-01,30
6650,1149,2024-06-01,30
6651,1149,2024-07-01,30
6652,1149,2024-08-01,30
6653,1149,2024-09-01,30
6654,1149,2024-10-01,30
6655,1149,2024-11-01,30
6656,1149,2024-12-01,30
6657,1149,2025-01-01,30
6658,1150,2024-01-01,20
6659,1150,2024-02-01,20
6660,1150,2024-03-01,20
6661,1150,2024-04-01,20
6662,1150,2024-05-01,20
6663,1150,2024-06-01,20
6664,1150,2024-07-01,20
6665,1150,2024-08-01,20
6666,1150,2024-09-01,20
6667,1150,2024-10-01,20
6668,1150,2024-11-01,20
6669,1150,2024-12-01,20
6670,1150,2025-01-01,20
6671,1151,2022-07-01,50
6672,1151,2022-08-01,50
6673,1151,2022-09-01,50
6674,1151,2022-10-01,50
6675,1151,2022-11-01,50
6676,1151,2022-12-01,50
6677,1151,2023-01-01,50
6678,1151,2023-02-01,50
6679,1151,2023-03-01,50
6680,1151,2023-04-01,50
6681,1151,2023-05-01,50
6682,1151,2023-06-01,50
6683,1151,2023-07-01,50
6684,1151,2023-08-01,50
6685,1151,2023-09-01,50
6686,1151,2023-10-01,50
6687,1151,2023-11-01,50
6688,1151,2023-12-01,50
6689,1151,2024-01-01,50
6690,1151,2024-02-01,50
6691,1151,2024-03-01,50
6692,1151,2024-04-01,50
6693,1151,2024-05-01,50
6694,1151,2024-06-01,50
6695,1151,2024-07-01,50
6696,1151,2024-08-01,50
6697,1151,2024-09-01,50
6698,1151,2024-10-01,50
6699,1151,2024-11-01,50
6700,1151,2024-12-01,50
6701,1151,2025-01-01,50
6702,1152,2020-04-01,50
6703,1152,2020-05-01,50
6704,1152,2020-06-01,50
6705,1152,2020-07-01,50
6706,1152,2020-08-01,50
6707,1152,2020-09-01,50
6708,1152,2020-10-01,50
6709,1152,2020-11-01,50
6710,1152,2020-12-01,50
6711,1152,2021-01-01,50
6712,1152,2021-02-01,50
6713,1153,2022-12-01,30
6714,1153,2023-01-01,30
6715,1153,2023-02-01,30
6716,1153,2023-03-01,30
6717,1153,2023-04-01,30
6718,1153,2023-05-01,30
6719,1153,2023-06-01,30
6720,1153,2023-07-01,30
6721,1153,2023-08-01,30
6722,1153,2023-09-01,30
6723,1153,2023-10-01,30
6724,1153,2023-11-01,30
6725,1153,2023-12-01,30
6726,1153,2024-01-01,30
6727,1153,2024-02-01,30
6728,1153,2024-03-01,30
6729,1153,2024-04-01,30
6730,1153,2024-05-01,30
6731,1153,2024-06-01,30
6732,1153,2024-07-01,30
6733,1153,2024-08-01,30
6734,1153,2024-09-01,30
6735,1153,2024-10-01,30
6736,1153,2024-11-01,30
6737,1153,2024-12-01,30
6738,1153,2025-01-01,30
6739,1154,2020-08-01,50
6740,1154,2020-09-01,50
6741,1154,2020-10-01,50
6742,1154,2020-11-01,50
6743,1154,2020-12-01,50
6744,1154,2021-01-01,50
6745,1154,2021-02-01,50
6746,1154,2021-03-01,50
6747,1154,2021-04-01,50
6748,1154,2021-05-01,50
6749,1154,2021-06-01,50
6750,1154,2021-07-01,50
6751,1154,2021-08-01,50
6752,1154,2021-09-01,50
6753,1154,2021-10-01,50
6754,1154,2021-11-01,50
6755,1154,2021-12-01,50
6756,1154,2022-01-01,50
6757,1154,2022-02-01,50
6758,1154,2022-03-01,50
6759,1154,2022-04-01,50
6760,1154,2022-05-01,50
6761,1154,2022-06-01,50
6762,1154,2022-07-01,50
6763,1154,2022-08-01,50
6764,1154,2022-09-01,50
6765,1154,2022-10-01,50
6766,1154,2022-11-01,50
6767,1154,2022-12-01,50
6768,1154,2023-01-01,50
6769,1154,2023-02-01,50
6770,1154,2023-03-01,50
6771,1154,2023-04-01,50
6772,1154,2023-05-01,50
6773,1154,2023-06-01,50
6774,1154,2023-07-01,50
6775,1154,2023-08-01,50
6776,1154,2023-09-01,50
6777,1154,2023-10-01,50
6778,1154,2023-11-01,50
6779,1154,2023-12-01,50
6780,1154,2024-01-01,50
6781,1154,2024-02-01,50
6782,1154,2024-03-01,50
6783,1154,2024-04-01,50
6784,1154,2024-05-01,50
6785,1154,2024-06-01,50
6786,1154,2024-07-01,50
6787,1154,2024-08-01,50
6788,1154,2024-09-01,50
6789,1154,2024-10-01,50
6790,1154,2024-11-01,50
6791,1154,2024-12-01,50
6792,1154,2025-01-01,50
6793,1155,2020-09-01,20
6794,1155,2020-10-01,20
6795,1155,2020-11-01,20
6796,1155,2020-12-01,20
6797,1155,2021-01-01,20
6798,1155,2021-02-01,20
6799,1155,2021-03-01,20
6800,1155,2021-04-01,20
6801,1155,2021-05-01,20
6802,1155,2021-06-01,20
6803,1155,2021-07-01,20
6804,1155,2021-08-01,20
6805,1155,2021-09-01,20
6806,1155,2021-10-01,20
6807,1155,2021-11-01,20
6808,1155,2021-12-01,20
6809,1155,2022-01-01,20
6810,1155,2022-02-01,20
6811,1155,2022-03-01,20
6812,1155,2022-04-01,20
6813,1155,2022-05-01,20
6814,1155,2022-06-01,20
6815,1155,2022-07-01,20
6816,1155,2022-08-01,20
6817,1155,2022-09-01,20
6818,1155,2022-10-01,20
6819,1155,2022-11-01,20
6820,1155,2022-12-01,20
6821,1155,2023-01-01,20
6822,1155,2023-02-01,20
6823,1155,2023-03-01,20
6824,1155,2023-04-01,20
6825,1155,2023-05-01,20
6826,1155,2023-06-01,20
6827,1155,2023-07-01,20
6828,1155,2023-08-01,20
6829,1155,2023-09-01,20
6830,1155,2023-10-01,20
6831,1155,2023-11-01,20
6832,1155,2023-12-01,20
6833,1155,2024-01-01,20
6834,1155,2024-02-01,20
6835,1155,2024-03-01,20
6836,1155,2024-04-01,20
6837,1155,2024-05-01,20
6838,1155,2024-06-01,20
6839,1155,2024-07-01,20
6840,1155,2024-08-01,20
6841,1155,2024-09-01,20
6842,1155,2024-10-01,20
6843,1155,2024-11-01,20
6844,1155,2024-12-01,20
6845,1155,2025-01-01,20
6846,1156,2021-06-01,30
6847,1156,2021-07-01,30
6848,1156,2021-08-01,30
6849,1156,2021-09-01,30
6850,1156,2021-10-01,30
6851,1156,2021-11-01,30
6852,1156,2021-12-01,30
6853,1156,2022-01-01,30
6854,1156,2022-02-01,30
6855,1157,2023-06-01,20
6856,1157,2023-07-01,20
6857,1157,2023-08-01,20
6858,1157,2023-09-01,20
6859,1157,2023-10-01,20
6860,1157,2023-11-01,20
6861,1157,2023-12-01,20
6862,1157,2024-01-01,20
6863,1157,2024-02-01,20
6864,1157,2024-03-01,20
6865,1157,2024-04-01,20
6866,1157,2024-05-01,20
6867,1157,2024-06-01,20
6868,1157,2024-07-01,20
6869,1157,2024-08-01,20
6870,1157,2024-09-01,20
6871,1157,2024-10-01,20
6872,1157,2024-11-01,20
6873,1157,2024-12-01,20
6874,1157,2025-01-01,20
6875,1158,2024-10-01,30
6876,1158,2024-11-01,30
6877,1158,2024-12-01,30
6878,1158,2025-01-01,30
6879,1159,2021-01-01,50
6880,1159,2021-02-01,50
6881,1159,2021-03-01,50
6882,1159,2021-04-01,50
6883,1159,2021-05-01,50
6884,1159,2021-06-01,50
6885,1159,2021-07-01,50
6886,1159,2021-08-01,50
6887,1159,2021-09-01,50
6888,1159,2021-10-01,50
6889,1159,2021-11-01,50
6890,1159,2021-12-01,50
6891,1159,2022-01-01,50
6892,1159,2022-02-01,50
6893,1159,2022-03-01,50
6894,1159,2022-04-01,50
6895,1159,2022-05-01,50
6896,1159,2022-06-01,50
6897,1159,2022-07-01,50
6898,1159,2022-08-01,50
6899,1159,2022-09-01,50
6900,1159,2022-10-01,50
6901,1159,2022-11-01,50
6902,1159,2022-12-01,50
6903,1159,2023-01-01,50
6904,1159,2023-02-01,50
6905,1159,2023-03-01,50
6906,1159,2023-04-01,50
6907,1159,2023-05-01,50
6908,1159,2023-06-01,50
6909,1159,2023-07-01,50
6910,1159,2023-08-01,50
6911,1159,2023-09-01,50
6912,1159,2023-10-01,50
6913,1159,2023-11-01,50
6914,1159,2023-12-01,50
6915,1159,2024-01-01,50
6916,1159,2024-02-01,50
6917,1159,2024-03-01,50
6918,1159,2024-04-01,50
6919,1159,2024-05-01,50
6920,1159,2024-06-01,50
6921,1159,2024-07-01,50
6922,1159,2024-08-01,50
6923,1159,2024-09-01,50
6924,1159,2024-10-01,50
6925,1159,2024-11-01,50
6926,1159,2024-12-01,50
6927,1159,2025-01-01,50
6928,1160,2020-07-01,20
6929,1160,2020-08-01,20
6930,1160,2020-09-01,20
6931,1160,2020-10-01,20
6932,1160,2020-11-01,20
6933,1160,2020-12-01,20
6934,1160,2021-01-01,20
6935,1160,2021-02-01,20
6936,1160,2021-03-01,20
6937,1160,2021-04-01,20
6938,1160,2021-05-01,20
6939,1160,2021-06-01,20
6940,1160,2021-07-01,20
6941,1160,2021-08-01,20
6942,1160,2021-09-01,20
6943,1160,2021-10-01,20
6944,1160,2021-11-01,20
6945,1160,2021-12-01,20
6946,1160,2022-01-01,20
6947,1160,2022-02-01,20
6948,1160,2022-03-01,20
6949,1160,2022-04-01,20
6950,1160,2022-05-01,20
6951,1160,2022-06-01,20
6952,1160,2022-07-01,20
6953,1160,2022-08-01,20
6954,1160,2022-09-01,20
6955,1160,2022-10-01,20
6956,1160,2022-11-01,20
6957,1160,2022-12-01,20
6958,1160,2023-01-01,20
6959,1160,2023-02-01,20
6960,1160,2023-03-01,20
6961,1160,2023-04-01,20
6962,1160,2023-05-01,20
6963,1160,2023-06-01,20
6964,1160,2023-07-01,20
6965,1160,2023-08-01,20
6966,1160,2023-09-01,20
6967,1160,2023-10-01,20
6968,1160,2023-11-01,20
6969,1160,2023-12-01,20
6970,1160,2024-01-01,20
6971,1160,2024-02-01,20
6972,1160,2024-03-01,20
6973,1160,2024-04-01,20
6974,1160,2024-05-01,20
6975,1160,2024-06-01,20
6976,1160,2024-07-01,20
6977,1160,2024-08-01,20
6978,1160,2024-09-01,20
6979,1160,2024-10-01,20
6980,1160,2024-11-01,20
6981,1160,2024-12-01,20
6982,1160,2025-01-01,20
6983,1161,2021-12-01,30
6984,1161,2022-01-01,30
6985,1161,2022-02-01,30
6986,1161,2022-03-01,30
6987,1161,2022-04-01,30
6988,1161,2022-05-01,30
6989,1161,2022-06-01,30
6990,1161,2022-07-01,30
6991,1161,2022-08-01,30
6992,1161,2022-09-01,30
6993,1161,2022-10-01,30
6994,1161,2022-11-01,30
6995,1161,2022-12-01,30
6996,1161,2023-01-01,30
6997,1161,2023-02-01,30
6998,1161,2023-03-01,30
6999,1161,2023-04-01,30
7000,1161,2023-05-01,30
7001,1161,2023-06-01,30
7002,1161,2023-07-01,30
7003,1161,2023-08-01,30
7004,1161,2023-09-01,30
7005,1161,2023-10-01,30
7006,1161,2023-11-01,30
7007,1161,2023-12-01,30
7008,1161,2024-01-01,30
7009,1161,2024-02-01,30
7010,1161,2024-03-01,30
7011,1161,2024-04-01,30
7012,1161,2024-05-01,30
7013,1161,2024-06-01,30
7014,1161,2024-07-01,30
7015,1161,2024-08-01,30
7016,1161,2024-09-01,30
7017,1161,2024-10-01,30
7018,1161,2024-11-01,30
7019,1161,2024-12-01,30
7020,1161,2025-01-01,30
7021,1162,2020-07-01,30
7022,1162,2020-08-01,30
7023,1162,2020-09-01,30
7024,1162,2020-10-01,30
7025,1162,2020-11-01,30
7026,1162,2020-12-01,30
7027,1162,2021-01-01,30
7028,1162,2021-02-01,30
7029,1162,2021-03-01,30
7030,1162,2021-04-01,30
7031,1162,2021-05-01,30
7032,1162,2021-06-01,30
7033,1162,2021-07-01,30
7034,1162,2021-08-01,30
7035,1162,2021-09-01,30
7036,1162,2021-10-01,30
7037,1162,2021-11-01,30
7038,1162,2021-12-01,30
7039,1162,2022-01-01,30
7040,1162,2022-02-01,30
7041,1162,2022-03-01,30
7042,1162,2022-04-01,30
7043,1162,2022-05-01,30
7044,1162,2022-06-01,30
7045,1162,2022-07-01,30
7046,1162,2022-08-01,30
7047,1162,2022-09-01,30
7048,1162,2022-10-01,30
7049,1162,2022-11-01,30
7050,1162,2022-12-01,30
7051,1162,2023-01-01,30
7052,1162,2023-02-01,30
7053,1162,2023-03-01,30
7054,1162,2023-04-01,30
7055,1162,2023-05-01,30
7056,1162,2023-06-01,30
7057,1162,2023-07-01,30
7058,1162,2023-08-01,30
7059,1162,2023-09-01,30
7060,1162,2023-10-01,30
7061,1162,2023-11-01,30
7062,1162,2023-12-01,30
7063,1162,2024-01-01,30
7064,1162,2024-02-01,30
7065,1162,2024-03-01,30
7066,1162,2024-04-01,30
7067,1162,2024-05-01,30
7068,1162,2024-06-01,30
7069,1162,2024-07-01,30
7070,1162,2024-08-01,30
7071,1162,2024-09-01,30
7072,1162,2024-10-01,30
7073,1162,2024-11-01,30
7074,1162,2024-12-01,30
7075,1162,2025-01-01,30
7076,1163,2021-05-01,30
7077,1163,2021-06-01,30
7078,1163,2021-07-01,30
7079,1163,2021-08-01,30
7080,1163,2021-09-01,30
7081,1163,2021-10-01,30
7082,1163,2021-11-01,30
7083,1163,2021-12-01,30
7084,1163,2022-01-01,30
7085,1163,2022-02-01,30
7086,1163,2022-03-01,30
7087,1163,2022-04-01,30
7088,1163,2022-05-01,30
7089,1163,2022-06-01,30
7090,1163,2022-07-01,30
7091,1163,2022-08-01,30
7092,1163,2022-09-01,30
7093,1163,2022-10-01,30
7094,1163,2022-11-01,30
7095,1163,2022-12-01,30
7096,1163,2023-01-01,30
7097,1163,2023-02-01,30
7098,1163,2023-03-01,30
